Campus-TEL 1518832320162 10 43.0
Campus-AF-2 1518832320164 15 27.0
Campus-EB 1518832320181 1 0.0
Campus-TEL 1518832380084 14 36.0
Campus-BHN 1518832380081 0 133.0
Campus-AF-2 1518832380089 21 14.0
Campus-EB 1518832380092 0 0.0
Campus-TEL 1518832440116 13 84.0
Campus-AF-2 1518832440123 14 10.0
Campus-TEL 1518832500166 17 9.0
Campus-BHN 1518832500150 1 13.0
Campus-AF-2 1518832500190 16 24.0
Campus-TEL 1518832560124 13 1.0
Campus-BHN 1518832560105 0 0.0
Campus-AF-2 1518832560132 16 17.0
Campus-EB 1518832560156 0 0.0
Campus-TEL 1518832620099 11 34.0
Campus-AF-2 1518832620129 13 0.0
Campus-TEL 1518832680093 14 86.0
Campus-BHN 1518832680089 0 0.0
Campus-AF-2 1518832680099 15 8.0
Campus-TEL 1518832740103 12 44.0
Campus-AF-2 1518832740148 9 26.0
Campus-EB 1518832740150 2 0.0
Campus-TEL 1518832800107 10 71.0
Campus-AF-2 1518832800110 13 0.0
Campus-EB 1518832800120 2 26.0
Campus-TEL 1518832860063 12 21.0
Campus-AF-2 1518832860065 16 31.0
Campus-EB 1518832860094 3 80.0
Campus-TEL 1518832920078 12 19.0
Campus-BHN 1518832920075 2 0.0
Campus-AF-2 1518832920080 14 24.0
Campus-EB 1518832920087 1 22.0
Campus-TEL 1518832980139 16 32.0
Campus-BHN 1518832980137 1 1.0
Campus-AF-2 1518832980142 12 4.0
Campus-TEL 1518833040111 10 11.0
Campus-BHN 1518833040108 0 0.0
Campus-AF-2 1518833040132 23 25.0
Campus-EB 1518833040146 1 154.0
Campus-TEL 1518833100113 12 8.0
Campus-AF-2 1518833100125 15 18.0
Campus-EB 1518833100132 0 0.0
Campus-TEL 1518833160097 12 38.0
Campus-AF-2 1518833160100 15 17.0
Campus-TEL 1518833220088 9 103.0
Campus-AF-2 1518833220091 21 65.0
Campus-TEL 1518833280154 17 29.0
Campus-BHN 1518833280121 2 0.0
Campus-AF-2 1518833280156 14 10.0
Campus-EB 1518833280165 1 0.0
Campus-TEL 1518833340173 17 0.0
Campus-BHN 1518833340171 2 0.0
Campus-AF-2 1518833340186 14 36.0
Campus-EB 1518833340189 1 4.0
Campus-TEL 1518833400111 16 136.0
Campus-BHN 1518833400092 5 46.0
Campus-AF-2 1518833400113 16 0.0
Campus-EB 1518833400117 1 0.0
Campus-TEL 1518833460156 10 69.0
Campus-BHN 1518833460154 0 0.0
Campus-AF-2 1518833460178 12 159.0
Campus-EB 1518833460187 1 0.0
Campus-TEL 1518833520135 8 24.0
Campus-AF-2 1518833520147 18 20.0
Campus-EB 1518833520170 1 11.0
Campus-TEL 1518833580112 10 19.0
Campus-AF-2 1518833580128 12 0.0
Campus-EB 1518833580131 0 0.0
Campus-TEL 1518833640068 11 42.0
Campus-AF-2 1518833640084 14 15.0
Campus-TEL 1518833700061 17 2.0
Campus-AF-2 1518833700064 17 46.0
Campus-TEL 1518833760121 9 15.0
Campus-AF-2 1518833760142 22 7.0
Campus-EB 1518833760146 1 0.0
Campus-TEL 1518833820159 9 43.0
Campus-BHN 1518833820156 2 0.0
Campus-AF-2 1518833820161 14 10.0
Campus-EB 1518833820164 1 0.0
Campus-TEL 1518833880059 12 0.0
Campus-AF-2 1518833880084 18 0.0
Campus-EB 1518833880102 1 0.0
Campus-TEL 1518833940079 13 13.0
Campus-BHN 1518833940075 0 58.0
Campus-AF-2 1518833940082 14 64.0
Campus-EB 1518833940091 2 0.0
Campus-TEL 1518834000143 16 88.0
Campus-AF-2 1518834000146 15 105.0
Campus-EB 1518834000169 0 0.0
Campus-TEL 1518834060192 17 15.0
Campus-BHN 1518834060190 0 0.0
Campus-AF-2 1518834060216 20 23.0
Campus-TEL 1518834120142 11 6.0
Campus-AF-2 1518834120154 13 4.0
Campus-TEL 1518834180087 14 95.0
Campus-AF-2 1518834180089 16 13.0
Campus-TEL 1518834240111 15 33.0
Campus-BHN 1518834240108 3 0.0
Campus-AF-2 1518834240131 23 6.0
Campus-EB 1518834240134 1 0.0
Campus-TEL 1518834300107 13 20.0
Campus-BHN 1518834300105 1 0.0
Campus-AF-2 1518834300117 16 7.0
Campus-EB 1518834300120 1 0.0
Campus-TEL 1518834360132 8 51.0
Campus-BHN 1518834360128 1 66.0
Campus-AF-2 1518834360139 16 25.0
Campus-EB 1518834360165 1 0.0
Campus-TEL 1518834420089 9 25.0
Campus-BHN 1518834420087 0 0.0
Campus-AF-2 1518834420110 19 144.0
Campus-EB 1518834420112 2 0.0
Campus-TEL 1518834480094 15 0.0
Campus-AF-2 1518834480097 17 50.0
Campus-EB 1518834480100 2 6.0
Campus-TEL 1518834540125 10 103.0
Campus-BHN 1518834540123 2 6.0
Campus-AF-2 1518834540127 15 62.0
Campus-EB 1518834540130 2 2.0
Campus-TEL 1518834600164 12 0.0
Campus-BHN 1518834600138 1 0.0
Campus-AF-2 1518834600184 16 14.0
Campus-EB 1518834600209 0 0.0
Campus-TEL 1518834660100 8 16.0
Campus-BHN 1518834660098 0 0.0
Campus-AF-2 1518834660102 16 67.0
Campus-TEL 1518834720094 7 94.0
Campus-AF-2 1518834720096 16 35.0
Campus-TEL 1518834780079 8 9.0
Campus-BHN 1518834780068 0 0.0
Campus-AF-2 1518834780082 12 19.0
Campus-EB 1518834780084 1 29.0
Campus-TEL 1518834840117 11 0.0
Campus-AF-2 1518834840137 18 25.0
Campus-EB 1518834840139 0 0.0
Campus-TEL 1518834900113 12 0.0
Campus-BHN 1518834900111 0 0.0
Campus-AF-2 1518834900116 24 9.0
Campus-TEL 1518834960143 10 6.0
Campus-AF-2 1518834960179 20 17.0
Campus-EB 1518834960181 2 0.0
Campus-TEL 1518835020155 8 93.0
Campus-BHN 1518835020153 0 0.0
Campus-AF-2 1518835020158 15 23.0
Campus-EB 1518835020173 1 0.0
Campus-TEL 1518835080134 11 24.0
Campus-AF-2 1518835080137 20 26.0
Campus-EB 1518835080139 1 63.0
Campus-TEL 1518835140087 10 19.0
Campus-AF-2 1518835140090 13 40.0
Campus-EB 1518835140092 1 0.0
Campus-TEL 1518835200108 11 11.0
Campus-BHN 1518835200100 0 0.0
Campus-AF-2 1518835200110 15 22.0
Campus-EB 1518835200141 0 2.0
Campus-TEL 1518835260055 7 11.0
Campus-AF-2 1518835260057 13 21.0
Campus-TEL 1518835320113 12 9.0
Campus-BHN 1518835320095 0 0.0
Campus-AF-2 1518835320115 13 58.0
Campus-TEL 1518835380084 10 330.0
Campus-AF-2 1518835380087 13 0.0
Campus-TEL 1518835440103 11 17.0
Campus-AF-2 1518835440121 15 0.0
Campus-TEL 1518835500104 11 170.0
Campus-AF-2 1518835500106 11 20.0
Campus-TEL 1518835560084 13 26.0
Campus-BHN 1518835560078 0 0.0
Campus-AF-2 1518835560086 16 0.0
Campus-TEL 1518835620142 7 56.0
Campus-AF-2 1518835620144 15 69.0
Campus-TEL 1518835680131 11 0.0
Campus-AF-2 1518835680133 10 34.0
Campus-EB 1518835680136 0 0.0
Campus-TEL 1518835740086 12 9.0
Campus-AF-2 1518835740088 12 35.0
Campus-TEL 1518835800166 7 22.0
Campus-BHN 1518835800163 0 0.0
Campus-AF-2 1518835800168 19 3.0
Campus-TEL 1518835860116 7 66.0
Campus-AF-2 1518835860118 13 58.0
Campus-TEL 1518835920083 13 6.0
Campus-BHN 1518835920080 0 0.0
Campus-AF-2 1518835920090 15 20.0
Campus-TEL 1518835980102 6 57.0
Campus-AF-2 1518835980105 12 16.0
Campus-EB 1518835980109 1 0.0
Campus-TEL 1518836040115 11 84.0
Campus-AF-2 1518836040130 17 45.0
Campus-EB 1518836040133 0 0.0
Campus-TEL 1518836100188 6 18.0
Campus-BHN 1518836100150 0 0.0
Campus-AF-2 1518836100191 15 15.0
Campus-TEL 1518836160082 12 57.0
Campus-AF-2 1518836160084 11 62.0
Campus-TEL 1518836220069 10 4.0
Campus-BHN 1518836220067 1 0.0
Campus-AF-2 1518836220073 15 5.0
Campus-TEL 1518836280120 8 25.0
Campus-BHN 1518836280117 0 0.0
Campus-AF-2 1518836280148 17 12.0
Campus-TEL 1518836340082 8 13.0
Campus-AF-2 1518836340097 17 16.0
Campus-EB 1518836340100 0 50.0
Campus-TEL 1518836400162 7 65.0
Campus-BHN 1518836400131 0 0.0
Campus-AF-2 1518836400164 23 6.0
Campus-TEL 1518836460137 11 0.0
Campus-AF-2 1518836460144 14 5.0
Campus-TEL 1518836520064 7 60.0
Campus-AF-2 1518836520111 14 26.0
Campus-EB 1518836520126 2 0.0
Campus-TEL 1518836580081 10 93.0
Campus-AF-2 1518836580083 11 2.0
Campus-EB 1518836580086 3 0.0
Campus-TEL 1518836640150 10 0.0
Campus-AF-2 1518836640153 19 82.0
Campus-EB 1518836640155 3 0.0
Campus-TEL 1518836700130 11 82.0
Campus-BHN 1518836700127 0 0.0
Campus-AF-2 1518836700132 18 2.0
Campus-EB 1518836700135 3 0.0
Campus-TEL 1518836760169 13 12.0
Campus-AF-2 1518836760193 17 101.0
Campus-EB 1518836760196 1 0.0
Campus-TEL 1518836820083 13 22.0
Campus-AF-2 1518836820086 15 20.0
Campus-EB 1518836820088 2 0.0
Campus-TEL 1518836880109 9 45.0
Campus-BHN 1518836880106 2 60.0
Campus-AF-2 1518836880136 19 21.0
Campus-EB 1518836880150 4 0.0
Campus-TEL 1518836940129 10 14.0
Campus-BHN 1518836940113 2 4.0
Campus-AF-2 1518836940138 16 16.0
Campus-EB 1518836940140 0 0.0
Campus-TEL 1518837000097 14 0.0
Campus-BHN 1518837000095 2 0.0
Campus-AF-2 1518837000115 14 22.0
Campus-TEL 1518837060116 18 8.0
Campus-BHN 1518837060113 0 2.0
Campus-AF-2 1518837060148 12 39.0
Campus-EB 1518837060154 1 0.0
Campus-TEL 1518837120094 11 91.0
Campus-AF-2 1518837120123 17 39.0
Campus-EB 1518837120126 2 0.0
Campus-TEL 1518837180097 11 102.0
Campus-BHN 1518837180093 1 4.0
Campus-AF-2 1518837180099 15 20.0
Campus-EB 1518837180104 4 0.0
Campus-TEL 1518837240091 12 11.0
Campus-BHN 1518837240082 1 0.0
Campus-AF-2 1518837240094 14 19.0
Campus-EB 1518837240096 0 19.0
Campus-TEL 1518837300062 11 47.0
Campus-BHN 1518837300041 0 0.0
Campus-AF-2 1518837300087 13 12.0
Campus-TEL 1518837360094 10 0.0
Campus-AF-2 1518837360125 13 14.0
Campus-EB 1518837360128 1 0.0
Campus-TEL 1518837420081 9 45.0
Campus-BHN 1518837420079 2 40.0
Campus-AF-2 1518837420084 12 28.0
Campus-TEL 1518837480082 11 8.0
Campus-BHN 1518837480079 0 0.0
Campus-AF-2 1518837480085 13 2.0
Campus-EB 1518837480090 0 31.0
Campus-TEL 1518837540103 13 70.0
Campus-AF-2 1518837540106 13 67.0
Campus-TEL 1518837600109 15 159.0
Campus-AF-2 1518837600111 16 29.0
Campus-EB 1518837600114 1 0.0
Campus-TEL 1518837660147 11 38.0
Campus-AF-2 1518837660150 12 57.0
Campus-EB 1518837660152 0 0.0
Campus-TEL 1518837720119 8 147.0
Campus-BHN 1518837720107 0 0.0
Campus-AF-2 1518837720127 18 24.0
Campus-TEL 1518837780082 7 47.0
Campus-AF-2 1518837780085 10 5.0
Campus-EB 1518837780089 5 3.0
Campus-TEL 1518837840095 10 23.0
Campus-BHN 1518837840093 1 0.0
Campus-AF-2 1518837840114 19 68.0
Campus-EB 1518837840116 2 7.0
Campus-TEL 1518837900052 11 31.0
Campus-BHN 1518837900050 0 0.0
Campus-AF-2 1518837900083 14 13.0
Campus-EB 1518837900085 3 100.0
Campus-TEL 1518837960082 9 24.0
Campus-AF-2 1518837960088 12 40.0
Campus-EB 1518837960093 3 0.0
Campus-TEL 1518838020080 13 14.0
Campus-AF-2 1518838020085 20 2.0
Campus-EB 1518838020092 1 0.0
Campus-TEL 1518838080115 14 16.0
Campus-BHN 1518838080103 1 0.0
Campus-AF-2 1518838080117 19 0.0
Campus-TEL 1518838140077 8 80.0
Campus-BHN 1518838140075 0 4.0
Campus-AF-2 1518838140080 14 54.0
Campus-EB 1518838140082 3 0.0
Campus-TEL 1518838200059 11 25.0
Campus-AF-2 1518838200062 19 25.0
Campus-EB 1518838200067 3 38.0
Campus-TEL 1518838260097 13 16.0
Campus-BHN 1518838260085 2 13.0
Campus-AF-2 1518838260099 18 12.0
Campus-EB 1518838260102 1 0.0
Campus-TEL 1518838320148 11 1.0
Campus-BHN 1518838320142 0 0.0
Campus-AF-2 1518838320151 17 20.0
Campus-EB 1518838320157 0 0.0
Campus-TEL 1518838380110 13 98.0
Campus-AF-2 1518838380113 13 16.0
Campus-TEL 1518838440088 11 10.0
Campus-AF-2 1518838440095 15 50.0
Campus-EB 1518838440098 1 2.0
Campus-TEL 1518838500076 6 100.0
Campus-BHN 1518838500072 1 0.0
Campus-AF-2 1518838500086 15 60.0
Campus-EB 1518838500096 0 0.0
Campus-TEL 1518838560134 8 143.0
Campus-BHN 1518838560132 0 0.0
Campus-AF-2 1518838560158 17 19.0
Campus-TEL 1518838620055 12 0.0
Campus-AF-2 1518838620058 16 116.0
Campus-EB 1518838620060 0 0.0
Campus-TEL 1518838680039 6 52.0
Campus-BHN 1518838680035 0 0.0
Campus-AF-2 1518838680041 14 42.0
Campus-TEL 1518838740093 12 24.0
Campus-AF-2 1518838740105 16 47.0
Campus-EB 1518838740122 1 0.0
Campus-TEL 1518838800118 10 96.0
Campus-AF-2 1518838800120 20 30.0
Campus-EB 1518838800123 0 0.0
Campus-TEL 1518838860074 8 20.0
Campus-BHN 1518838860066 1 0.0
Campus-AF-2 1518838860077 18 12.0
Campus-TEL 1518838920113 10 1.0
Campus-BHN 1518838920105 0 0.0
Campus-AF-2 1518838920117 11 17.0
Campus-EB 1518838920122 1 0.0
Campus-TEL 1518838980084 7 36.0
Campus-AF-2 1518838980108 19 0.0
Campus-EB 1518838980111 2 0.0
Campus-TEL 1518839040136 9 133.0
Campus-BHN 1518839040133 3 0.0
Campus-AF-2 1518839040138 15 16.0
Campus-EB 1518839040141 3 0.0
Campus-TEL 1518839100133 11 58.0
Campus-BHN 1518839100131 0 19.0
Campus-AF-2 1518839100138 21 30.0
Campus-EB 1518839100141 1 0.0
Campus-TEL 1518839160103 7 11.0
Campus-AF-2 1518839160105 12 27.0
Campus-EB 1518839160107 0 53.0
Campus-TEL 1518839220089 8 57.0
Campus-AF-2 1518839220106 14 14.0
Campus-TEL 1518839280074 13 18.0
Campus-AF-2 1518839280077 17 15.0
Campus-TEL 1518839340103 9 13.0
Campus-BHN 1518839340101 0 0.0
Campus-AF-2 1518839340106 16 98.0
Campus-EB 1518839340108 0 15.0
Campus-TEL 1518839400161 11 32.0
Campus-AF-2 1518839400165 19 24.0
Campus-TEL 1518839460166 9 19.0
Campus-BHN 1518839460150 2 7.0
Campus-AF-2 1518839460169 16 64.0
Campus-EB 1518839460199 1 0.0
Campus-TEL 1518839520155 6 11.0
Campus-BHN 1518839520114 0 0.0
Campus-AF-2 1518839520160 20 50.0
Campus-EB 1518839520175 1 0.0
Campus-TEL 1518839580110 12 1.0
Campus-AF-2 1518839580112 13 7.0
Campus-EB 1518839580115 1 0.0
Campus-TEL 1518839640071 6 21.0
Campus-BHN 1518839640061 0 0.0
Campus-AF-2 1518839640077 14 16.0
Campus-EB 1518839640079 2 0.0
Campus-TEL 1518839700128 9 190.0
Campus-AF-2 1518839700131 13 48.0
Campus-EB 1518839700133 2 0.0
Campus-TEL 1518839760071 12 1.0
Campus-BHN 1518839760069 0 0.0
Campus-AF-2 1518839760074 19 0.0
Campus-EB 1518839760076 2 0.0
Campus-TEL 1518839820082 11 38.0
Campus-AF-2 1518839820085 11 13.0
Campus-EB 1518839820088 2 0.0
Campus-TEL 1518839880126 11 17.0
Campus-BHN 1518839880123 3 0.0
Campus-AF-2 1518839880129 10 27.0
Campus-EB 1518839880147 1 31.0
Campus-TEL 1518839940076 12 41.0
Campus-BHN 1518839940074 0 0.0
Campus-AF-2 1518839940083 11 5.0
Campus-EB 1518839940094 1 0.0
Campus-TEL 1518840000176 12 37.0
Campus-AF-2 1518840000180 15 67.0
Campus-EB 1518840000183 1 0.0
Campus-TEL 1518840060138 9 79.0
Campus-AF-2 1518840060155 14 28.0
Campus-EB 1518840060157 0 0.0
Campus-TEL 1518840120121 10 23.0
Campus-AF-2 1518840120124 17 3.0
Campus-TEL 1518840180056 9 3.0
Campus-BHN 1518840180053 2 0.0
Campus-AF-2 1518840180067 16 3.0
Campus-EB 1518840180072 1 0.0
Campus-TEL 1518840240122 8 192.0
Campus-BHN 1518840240119 1 0.0
Campus-AF-2 1518840240135 19 0.0
Campus-EB 1518840240141 2 0.0
Campus-TEL 1518840300106 10 13.0
Campus-BHN 1518840300103 0 0.0
Campus-AF-2 1518840300114 12 40.0
Campus-EB 1518840300127 0 0.0
Campus-TEL 1518840360080 9 3.0
Campus-AF-2 1518840360083 17 0.0
Campus-TEL 1518840420129 15 45.0
Campus-AF-2 1518840420131 19 0.0
Campus-EB 1518840420133 2 0.0
Campus-TEL 1518840480152 13 59.0
Campus-BHN 1518840480128 1 22.0
Campus-AF-2 1518840480162 17 46.0
Campus-EB 1518840480165 2 0.0
Campus-TEL 1518840540075 15 16.0
Campus-AF-2 1518840540085 13 98.0
Campus-EB 1518840540087 2 0.0
Campus-TEL 1518840600095 11 50.0
Campus-BHN 1518840600091 1 74.0
Campus-AF-2 1518840600098 21 6.0
Campus-EB 1518840600101 0 54.0
Campus-TEL 1518840660131 16 28.0
Campus-BHN 1518840660126 3 0.0
Campus-AF-2 1518840660172 22 37.0
Campus-TEL 1518840720099 12 51.0
Campus-BHN 1518840720097 0 7.0
Campus-AF-2 1518840720102 17 30.0
Campus-EB 1518840720105 2 0.0
Campus-TEL 1518840780087 12 12.0
Campus-AF-2 1518840780089 12 52.0
Campus-EB 1518840780104 1 0.0
Campus-TEL 1518840840044 10 0.0
Campus-AF-2 1518840840048 16 12.0
Campus-EB 1518840840051 1 33.0
Campus-TEL 1518840900159 6 13.0
Campus-BHN 1518840900149 0 7.0
Campus-AF-2 1518840900161 12 41.0
Campus-EB 1518840900164 1 0.0
Campus-TEL 1518840960115 11 340.0
Campus-AF-2 1518840960130 16 10.0
Campus-EB 1518840960133 1 0.0
Campus-TEL 1518841020106 10 0.0
Campus-AF-2 1518841020118 19 1.0
Campus-EB 1518841020120 1 0.0
Campus-TEL 1518841080162 8 0.0
Campus-BHN 1518841080159 1 26.0
Campus-AF-2 1518841080180 13 11.0
Campus-EB 1518841080190 2 0.0
Campus-TEL 1518841140071 11 2.0
Campus-BHN 1518841140068 0 0.0
Campus-AF-2 1518841140073 24 4.0
Campus-EB 1518841140076 0 5.0
Campus-TEL 1518841200068 16 0.0
Campus-AF-2 1518841200071 15 21.0
Campus-TEL 1518841260183 9 12.0
Campus-BHN 1518841260156 0 0.0
Campus-AF-2 1518841260199 19 22.0
Campus-TEL 1518841320142 9 26.0
Campus-AF-2 1518841320144 15 31.0
Campus-EB 1518841320146 1 0.0
Campus-TEL 1518841380085 10 0.0
Campus-AF-2 1518841380127 17 0.0
Campus-EB 1518841380129 4 0.0
Campus-TEL 1518841440088 10 12.0
Campus-AF-2 1518841440091 15 41.0
Campus-EB 1518841440093 2 0.0
Campus-TEL 1518841500138 7 117.0
Campus-BHN 1518841500135 0 0.0
Campus-AF-2 1518841500159 13 74.0
Campus-EB 1518841500176 1 0.0
Campus-TEL 1518841560117 11 0.0
Campus-AF-2 1518841560129 22 15.0
Campus-EB 1518841560131 3 0.0
Campus-TEL 1518841620110 11 191.0
Campus-AF-2 1518841620126 14 10.0
Campus-EB 1518841620128 0 2.0
Campus-TEL 1518841680131 12 10.0
Campus-BHN 1518841680128 1 0.0
Campus-AF-2 1518841680142 12 0.0
Campus-TEL 1518841740079 13 58.0
Campus-BHN 1518841740075 1 0.0
Campus-AF-2 1518841740108 15 38.0
Campus-EB 1518841740127 0 0.0
Campus-TEL 1518841800117 9 0.0
Campus-AF-2 1518841800157 20 10.0
Campus-TEL 1518841860122 13 34.0
Campus-BHN 1518841860100 0 20.0
Campus-AF-2 1518841860126 15 6.0
Campus-EB 1518841860166 1 0.0
Campus-TEL 1518841920149 11 8.0
Campus-AF-2 1518841920157 16 24.0
Campus-EB 1518841920169 0 0.0
Campus-TEL 1518841980060 14 1.0
Campus-BHN 1518841980051 1 0.0
Campus-AF-2 1518841980065 17 59.0
Campus-TEL 1518842040116 8 6.0
Campus-BHN 1518842040075 0 0.0
Campus-AF-2 1518842040119 16 7.0
Campus-TEL 1518842100095 12 121.0
Campus-AF-2 1518842100101 21 25.0
Campus-EB 1518842100130 2 0.0
Campus-TEL 1518842160164 15 17.0
Campus-BHN 1518842160162 0 0.0
Campus-AF-2 1518842160167 20 44.0
Campus-EB 1518842160173 0 0.0
Campus-TEL 1518842220057 17 2.0
Campus-AF-2 1518842220060 13 23.0
Campus-TEL 1518842280069 8 25.0
Campus-BHN 1518842280027 3 8.0
Campus-AF-2 1518842280071 15 95.0
Campus-EB 1518842280074 0 0.0
Campus-TEL 1518842340084 14 80.0
Campus-BHN 1518842340081 0 4.0
Campus-AF-2 1518842340090 14 76.0
Campus-TEL 1518842400114 14 0.0
Campus-AF-2 1518842400117 15 3.0
Campus-EB 1518842400119 0 0.0
Campus-TEL 1518842460081 13 19.0
Campus-BHN 1518842460078 1 0.0
Campus-AF-2 1518842460108 16 32.0
Campus-TEL 1518842520159 8 112.0
Campus-BHN 1518842520143 2 0.0
Campus-AF-2 1518842520161 14 8.0
Campus-EB 1518842520175 0 0.0
Campus-TEL 1518842580101 11 56.0
Campus-BHN 1518842580099 2 0.0
Campus-AF-2 1518842580106 17 4.0
Campus-TEL 1518842640048 11 151.0
Campus-BHN 1518842640046 1 0.0
Campus-AF-2 1518842640051 15 18.0
Campus-TEL 1518842700123 7 75.0
Campus-BHN 1518842700112 3 0.0
Campus-AF-2 1518842700151 15 31.0
Campus-EB 1518842700153 3 3.0
Campus-TEL 1518842760089 12 24.0
Campus-BHN 1518842760086 0 4.0
Campus-AF-2 1518842760094 16 129.0
Campus-EB 1518842760128 0 32.0
Campus-TEL 1518842820094 11 0.0
Campus-AF-2 1518842820096 16 51.0
Campus-TEL 1518842880114 13 22.0
Campus-BHN 1518842880111 0 0.0
Campus-AF-2 1518842880116 14 64.0
Campus-TEL 1518842940057 11 0.0
Campus-AF-2 1518842940092 15 13.0
Campus-EB 1518842940095 1 0.0
Campus-TEL 1518843000174 13 64.0
Campus-BHN 1518843000148 1 0.0
Campus-AF-2 1518843000177 19 30.0
Campus-EB 1518843000179 1 0.0
Campus-TEL 1518843060143 13 26.0
Campus-BHN 1518843060121 3 21.0
Campus-AF-2 1518843060167 24 32.0
Campus-EB 1518843060170 2 0.0
Campus-TEL 1518843120162 14 27.0
Campus-BHN 1518843120159 0 0.0
Campus-AF-2 1518843120186 16 19.0
Campus-EB 1518843120188 3 0.0
Campus-TEL 1518843180062 18 12.0
Campus-AF-2 1518843180064 18 51.0
Campus-EB 1518843180067 2 0.0
Campus-TEL 1518843240082 10 24.0
Campus-AF-2 1518843240092 14 23.0
Campus-EB 1518843240106 2 25.0
Campus-TEL 1518843300075 10 11.0
Campus-BHN 1518843300072 0 0.0
Campus-AF-2 1518843300105 15 14.0
Campus-EB 1518843300108 1 0.0
Campus-TEL 1518843360099 9 0.0
Campus-AF-2 1518843360102 17 34.0
Campus-EB 1518843360104 3 0.0
Campus-TEL 1518843420110 11 146.0
Campus-AF-2 1518843420112 14 28.0
Campus-EB 1518843420115 2 0.0
Campus-TEL 1518843480097 13 0.0
Campus-BHN 1518843480093 0 0.0
Campus-AF-2 1518843480112 14 38.0
Campus-EB 1518843480146 0 0.0
Campus-TEL 1518843540111 14 39.0
Campus-AF-2 1518843540117 17 12.0
Campus-TEL 1518843600105 14 30.0
Campus-AF-2 1518843600108 22 6.0
Campus-EB 1518843600110 3 0.0
Campus-TEL 1518843660163 12 30.0
Campus-AF-2 1518843660166 14 20.0
Campus-EB 1518843660179 1 4.0
Campus-TEL 1518843720138 11 21.0
Campus-BHN 1518843720118 0 3.0
Campus-AF-2 1518843720143 13 27.0
Campus-EB 1518843720146 0 0.0
Campus-TEL 1518843780075 12 39.0
Campus-AF-2 1518843780087 15 18.0
Campus-TEL 1518843840075 9 35.0
Campus-AF-2 1518843840079 18 0.0
Campus-EB 1518843840133 0 0.0
Campus-TEL 1518843900130 16 11.0
Campus-AF-2 1518843900133 15 29.0
Campus-TEL 1518843960166 8 141.0
Campus-BHN 1518843960164 1 0.0
Campus-AF-2 1518843960191 11 26.0
Campus-EB 1518843960213 2 0.0
Campus-TEL 1518844020048 17 0.0
Campus-BHN 1518844020044 1 0.0
Campus-AF-2 1518844020051 18 155.0
Campus-EB 1518844020055 1 1.0
Campus-TEL 1518844080124 12 32.0
Campus-BHN 1518844080111 0 0.0
Campus-AF-2 1518844080126 19 29.0
Campus-EB 1518844080132 0 0.0
Campus-TEL 1518844140129 14 88.0
Campus-AF-2 1518844140138 15 30.0
Campus-TEL 1518844200156 10 13.0
Campus-AF-2 1518844200164 14 14.0
Campus-EB 1518844200167 1 0.0
Campus-TEL 1518844260125 16 53.0
Campus-BHN 1518844260092 0 10.0
Campus-AF-2 1518844260131 12 0.0
Campus-EB 1518844260142 0 0.0
Campus-TEL 1518844320136 14 0.0
Campus-AF-2 1518844320139 19 69.0
Campus-TEL 1518844380106 8 49.0
Campus-BHN 1518844380104 2 8.0
Campus-AF-2 1518844380119 13 13.0
Campus-TEL 1518844440117 22 53.0
Campus-BHN 1518844440114 0 36.0
Campus-AF-2 1518844440132 21 9.0
Campus-TEL 1518844500151 10 16.0
Campus-AF-2 1518844500154 14 39.0
Campus-EB 1518844500156 0 0.0
Campus-TEL 1518844560139 8 85.0
Campus-BHN 1518844560136 1 7.0
Campus-AF-2 1518844560142 22 21.0
Campus-TEL 1518844620154 14 44.0
Campus-BHN 1518844620152 5 0.0
Campus-AF-2 1518844620173 15 13.0
Campus-EB 1518844620176 2 0.0
Campus-TEL 1518844680168 11 6.0
Campus-BHN 1518844680165 1 0.0
Campus-AF-2 1518844680174 20 24.0
Campus-EB 1518844680177 3 0.0
Campus-TEL 1518844740118 14 4.0
Campus-BHN 1518844740115 0 0.0
Campus-AF-2 1518844740121 19 0.0
Campus-EB 1518844740124 1 0.0
Campus-TEL 1518844800189 10 30.0
Campus-AF-2 1518844800197 19 23.0
Campus-TEL 1518844860120 14 47.0
Campus-AF-2 1518844860129 18 28.0
Campus-EB 1518844860131 2 27.0
Campus-TEL 1518844920172 8 83.0
Campus-BHN 1518844920154 0 7.0
Campus-AF-2 1518844920175 18 10.0
Campus-EB 1518844920210 1 0.0
Campus-TEL 1518844980082 12 47.0
Campus-AF-2 1518844980084 22 106.0
Campus-EB 1518844980087 2 0.0
Campus-TEL 1518845040103 13 0.0
Campus-BHN 1518845040099 2 0.0
Campus-AF-2 1518845040113 20 30.0
Campus-EB 1518845040121 2 0.0
Campus-TEL 1518845100086 12 43.0
Campus-BHN 1518845100083 2 0.0
Campus-AF-2 1518845100090 20 41.0
Campus-EB 1518845100096 1 0.0
Campus-TEL 1518845160101 11 1.0
Campus-BHN 1518845160092 1 0.0
Campus-AF-2 1518845160125 12 57.0
Campus-EB 1518845160128 0 3.0
Campus-TEL 1518845220092 6 72.0
Campus-BHN 1518845220089 0 0.0
Campus-AF-2 1518845220094 13 19.0
Campus-TEL 1518845280079 7 42.0
Campus-AF-2 1518845280087 15 14.0
Campus-EB 1518845280089 0 3.0
Campus-TEL 1518845340076 7 1.0
Campus-AF-2 1518845340089 10 15.0
Campus-TEL 1518845400104 15 191.0
Campus-BHN 1518845400101 1 16.0
